pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,label
0.020787995266664583,-0.1914255625556005,-0.989873113998792,0.8816431629304847,-2.2944395674065983,-0.8121957820506728,-2.3435703525530416,1
-0.31338787585727484,0.652074112088574,-0.7501027444444975,-1.2013851799190967,0.5795272448866519,-1.2321161865124384,-0.4316433595004736,0
-0.0560643039759846,1.0628059279751212,-0.7512934446887504,-0.2265588222614355,-0.283135892938873,-0.5543364013613968,-0.19941210672302545,0
0.3697947045024559,-0.5653809156141185,2.0480933718793652,0.7124126951413767,-0.029856969386357405,-1.1527201310353739,0.7505688715249431,1
-1.2166643010126856,-1.4496370902872866,-0.7154551364712232,-1.489104337524992,0.5390690601708613,0.021664564784558096,0.0453566359416809,0
0.19904042599721336,0.17910409946136802,1.855098379270989,-0.44110660685860126,-0.5101004993151669,-1.478945575137674,-1.412024243790778,1
-0.5930152857753259,0.6493219452579171,-0.928267750936665,-0.9758824670788229,0.8909880914557239,-1.1642586785181415,-0.7474678582196277,0
0.6444828639204014,-0.31850194325537706,-0.271871750249584,0.023766064460701994,-0.803168205018974,0.34825955808623477,-1.817945107306473,1
1.206026236472004,0.2688108804667169,2.1519467379634296,-0.10658380085954597,0.5905259827559491,-2.143446224925667,0.463009309012264,1
-0.17090279824650645,-1.5993896766277966,0.676753562075193,0.2815401175412376,0.5138305533217185,-1.9924603780913832,0.08036068258380022,1
-0.4594206142142125,-2.0289746214963853,-0.6148314447499678,-0.22179523539226542,0.4841117782393065,-0.534652080027669,0.6271949529713422,1
2.152799731373019,1.276383255384218,1.3825512526627253,-2.137764493337698,1.7364367680665973,1.9957803872760942,0.40676169422828506,1
0.5566634728624354,-0.5939473336082454,-0.3317015454469815,0.29398733292533663,-0.7877882042128816,0.11653682816852128,-0.027881684362009627,1
-0.30812913407628756,2.515316011983572,0.6678724451560637,1.1320689040490146,0.46151137063743125,-0.9180716277810296,-0.6524073769110899,0
1.1083211916082902,-0.9785706374876696,-0.6121030354889739,-0.37606961857995924,1.479937518314561,-1.0852023521258323,1.222032283385586,1
1.7218817087947607,-0.9763650078142322,-0.9769210822833747,0.21630062164755556,2.0030591573871126,1.4336197823984258,-0.7904523693624432,1
-1.1399861358372532,-0.8748472555494055,-0.8026059081257828,0.2860654443784843,-0.9768153378408367,1.4485376927907436,1.4340498338940493,0
-0.6336241728983967,-0.17996947904438335,2.1546290321089563,-0.5863925589475094,-0.349835478458445,-0.5147323732225155,0.7706146568708176,0
0.11410164573475581,-0.1880605339287469,-0.8997798955135836,-1.0426438467365933,-0.22529010466845403,-1.4657655313774498,0.4623454749988837,1
0.785517500901781,-0.13468718159588158,0.3664331201111086,-0.2848312306470151,-0.271080406735812,-0.6622658441072251,-0.07408513585786695,1
0.21629559929378128,-0.5101120407546692,-0.7674853822182511,-0.10221270386987384,-1.0120053628563843,-0.5541039772302794,-1.5929118446283494,0
0.394650558881674,0.42102077375275804,1.2093781752936268,-0.7558424465794047,-0.41077159254399487,-0.8713183495443139,-0.30711557351314156,1
-0.2994914824890358,0.45461175069911586,1.7096352098520495,-0.194214576219998,-1.00998212688345,-1.0074677992398815,0.4176807793354375,1
-0.977106490310028,0.20927868661999807,0.7365596548756661,0.035237406799297225,-0.6302925381167297,0.2141458254994668,0.01858522420373791,0
0.49317216765514277,1.1531507807686956,-1.181060762724549,-0.4173084586638667,-0.7215519005263237,-0.7144141475908515,-0.3355847710145604,0
-0.8639747857634138,0.3917315676206689,0.8035620830004806,-0.012548748135088458,-0.5444930926555654,-0.11829627359367134,1.35544799487691,0
-0.49239751895666645,-0.0005437792472729611,0.9441304329235605,-0.5251094970397436,-0.6004432651684727,-0.8342415442728273,0.23112154407820568,0
-0.44740670901576973,0.7271108647787307,-0.1173490633335697,0.4983682701058223,-0.9014317897211573,0.14578816158725724,1.3006664662424818,0
0.41521080366179625,-1.7698005406302055,-0.855325293896324,0.8773823129177684,0.35573481962269493,-0.9806928467330035,1.4440796517806294,1
-0.82446818964347,0.6079648180316631,0.047982129527622965,-0.8640025126772639,0.8670037185647794,0.4575961290041869,0.30483837327210167,0
-0.670521431930746,0.6818328588677622,-0.02512923276190948,0.7712780424576169,-1.2021040140762649,-1.0677180506313495,-2.09970495352107,0
-0.6367306568148471,0.455515275277956,-1.0296616794424305,-0.2089946676183709,0.11629227172517391,-0.5265439443175445,0.7827748782549372,0
-0.5260224197387726,-0.002500799385364724,1.335690180490045,-1.173846645682155,0.058226554166851345,-0.26144910602171373,-2.2131774223246397,0
0.7457881540139125,0.1723723178053003,1.4374228624879402,0.39195866450902256,-0.9784216099979599,-0.5504943533734004,-1.0842197449864999,1
-2.6163101675153797,-3.2471358300750732,2.7264899504686637,-0.9914353554146662,1.3250187851891853,5.045900594757618,0.9144356046878296,0
-1.448946277128143,-0.6880077985959139,-0.4963413085578037,0.8501922343951646,-1.287948818604132,0.7349406623156977,1.196622251487928,0
-1.14136804129181,0.9708569787590082,1.2440036052723202,-0.3018464575838527,0.7324076784078328,0.15100135052134536,0.3698735985024314,0
0.25749801285339885,0.4380002729732955,-1.1042348657163996,-0.8272472545498292,-0.4858140439131977,-1.2976029988749331,0.2697156098938798,0
2.155601065414611,0.7061317278496563,-0.7499081632204356,-2.6468484925489313,1.9503792991792335,1.5946694449533667,0.6169009990061322,1
0.42769075912603777,0.09961493355880187,0.43885987668700965,-1.0875842543804488,0.03861380420532888,-0.706429827534844,0.11434184328184126,1
1.5088762437361511,0.5878036754467527,0.19465630019732522,-0.8685456917853674,0.00013842759331562238,0.4248071466032048,0.5418231779663946,1
0.8642109589167875,0.6119830089788731,1.2363886768227756,-0.539545068311006,-0.5528218145946717,-0.990703386064496,0.19262016662522433,1
-1.2266502793998455,0.0013159074385466682,-0.9047059390655834,-0.2177709779794285,0.6498344325536088,1.0549358652372007,1.0779307795011621,0
-1.0214828721975104,1.3624260195609974,-1.0396002738063321,1.1968730330678012,1.4925446419842554,-0.21774221375066463,0.24367076341343966,0
1.5631583252420254,-1.3304708712654238,-0.6801025324005989,0.8156662697325858,2.4350296280288584,-0.05387551300724011,-0.4156112865057941,1
-0.22967529870010117,-1.7468681497197316,-0.7499135893724864,-0.34273125463640786,0.41026595481405637,-0.5160533746199791,0.21300481853349068,1
-1.667722608744615,0.3921288145623215,-0.9866748030831326,0.9213982087791304,1.5352952759899854,1.7707623032757693,1.3488509631628895,0
-1.3697280000767944,0.5315089692855942,-0.8839214042209723,0.3651352959591714,1.151311310427356,-0.39914170496515267,-0.19002434218818096,0
-0.3003857423655232,2.154365658746003,0.343799056797314,0.9494599195297404,0.10565584812956387,-0.9888716106753436,-0.5393782996383131,0
-1.200565510882747,0.9562413692704743,0.14858430075531806,1.0358809976174748,0.3278114958666225,1.0707482961883141,-0.6797688534820874,0
-0.2729312604262697,0.4150060983655476,-1.1378881695354035,-0.35273007467162104,-0.46468489355890247,-1.1273822928230124,-1.3568946596735643,0
-1.785226072976394,0.25428743940734383,0.6356123447252786,0.24152031104565774,0.8389880589516091,2.0660513575471393,0.14122725234086084,0
0.1086824939736121,-0.9067011467452067,2.3601047289928117,1.472803296585089,-0.31364053931157826,0.8835462140192903,-1.3118744146901615,1
0.6483104932676675,-0.3727198074664098,-0.9685015716528278,-0.07217308501711073,-0.8932929174041288,-0.9257745825695394,1.834622222542152,1
-1.1136238057726804,0.34555952611180024,-0.4706862978817179,0.6250520990591074,-0.13345977125139363,1.766036827163235,-1.446654392017138,0
1.325332058679977,-1.1545775907852616,-0.3669982348514437,0.5812379204288065,1.7339323256028694,-0.3254522315602609,-0.5233503686750256,1
-0.6687871872580673,0.887915990519066,-0.07847895672954046,-0.8225954472963483,0.8965726632085648,-0.45213329702944693,0.24296760737802997,0
1.450185553011315,0.1558110331137617,-1.0144359427695673,-1.0952610859379375,0.25007454208274665,0.6969943992618118,0.959244958357502,1
0.08547568354361415,1.3601517881061043,0.7752800564609218,0.9486565047389006,-1.8996004332469105,-0.01424032239103273,0.3058935854343166,0
-0.7849779368551897,0.6086090233349876,-0.008970063454434038,0.4406565709957775,-0.3249336900359453,1.6675957313131702,0.9768829745079597,0
-1.0411144484425423,-0.9822841362770677,1.57988407473626,-1.3208492277847186,0.5857359082860376,0.22424884563442152,-0.16277232375152278,0
-0.5497532584784565,0.4212889558754701,0.5023857351594916,-0.477157488020684,-0.24947430051823888,0.5972942200774625,0.5582547331752461,0
-0.5764778278050927,-0.841289574557923,0.375279322686198,-1.2485217538770421,0.4048172744394095,-0.33640948155460976,0.18759813499975553,1
-0.8405163180172821,-0.07808764463365603,-0.8477891859100911,-1.0384852025178244,0.5732568481582124,-0.16811796553407038,0.3477451996882137,0
0.8159529438546247,-1.6256825192701903,-0.6325826622386671,1.2587457103405668,0.6868597829358435,-2.279031736505656,-0.21327818466407014,1
0.8214940331134069,1.665906408548907,-1.2454531467756442,-0.9879846287554721,-0.20225998188981775,-1.3267811822296236,1.0216963184417078,1
-1.2171889780301641,-1.2359556499512883,-0.28190819171110104,-0.003962438847843372,-0.8947263299247289,0.981463292114901,1.5883751773708883,0
-1.6526808939029751,0.1650701878242309,0.32094930860671506,0.5601973125367338,0.2753024066176144,1.6643261628104684,0.9801273317893072,0
-0.33778468239478293,0.5868509028099352,1.6250796038707431,-0.5139674597462003,-0.6606875118224251,-0.7661025931825982,-0.4621579429267736,0
0.3313138537327086,0.8476100575726774,0.9718772417506472,-0.5560040969544942,-0.9230796322435143,-0.9971814590045472,-1.7318698237535757,1
0.46226940193148675,-0.3941974442579177,1.2791234968280882,0.29695916811668555,-0.29204515789889873,1.4178713490522044,-2.3124327630849866,1
1.617142653318846,-0.18802200626781865,-0.5537718701334805,-1.0090728922868546,1.277955061676063,0.5972826389551713,-1.1222526864574394,1
1.9893148225999562,1.5272426830662327,-0.9671658314409265,-0.8198788411468436,-1.3582794691459659,-0.021544107405939962,0.5239062718727402,1
-1.3014996607376506,-1.0774893960014866,-0.2621601331167553,-1.3253392699610675,0.42246456613426625,0.35983989705786557,-0.2920698972292409,0
-0.4591763348260524,0.09373767887487273,-0.44444291408326797,-0.38158579615833493,-0.5453791095602636,-0.3384661245660542,-0.2612357722416916,0
-1.1046548485902277,-0.11496989493041473,-1.0471685002205773,0.31182190609369054,-0.285290134814037,0.11837131644117742,1.6722649584499762,0
0.8525793194893998,-0.30422985288683757,1.6142426429501426,0.281795288478307,0.4365122354631522,-0.6300928273481367,-0.7764672365112986,1
-0.6555308076385642,0.4876939601791908,-0.7580945077168643,-0.6044139838432732,0.3287539580979509,-1.0638345734453356,-0.786000952869653,0
-1.0332512403496776,0.9031386836982904,-1.361376736886865,2.04857799622815,-0.21822552332839526,-0.8600916914424904,0.5544839932664424,0
1.6525922594018931,-0.6498726811867123,0.608172729510123,1.7982582903635995,0.8276182699448384,1.3395291491525276,0.677445586461611,1
1.7775117187068545,0.19746809986221137,0.7415163624042064,-0.44001695143233077,1.1253264566050365,-0.37271329122463337,0.845995705252369,1
-0.32172867114171866,0.44090208566824673,-1.4863435246013146,1.4856160421510587,-2.14889214715812,-1.7428444884157133,-0.6399392217807061,0
-0.861600139393752,1.4237996616633077,-1.33599691683032,0.9020674141226422,1.6334082292517222,-0.5412289205380688,-0.31523210031940313,0
0.9611739907853754,0.5016703007186297,-0.32004965430987276,-0.46656160599128604,-0.9189387400996569,-0.1776112585465066,0.4123277664936714,1
0.3243023618996989,-1.1290187413305295,-0.782934569956982,0.399838193312843,-0.6531788159386162,0.013724414720070886,-1.347917370805347,1
1.0739979641562114,-0.7167041607686419,-0.6982287841074395,-0.24652801565760737,0.4980166793132322,-0.9356278862970743,-0.3350854585349281,1
-0.3228467107104908,0.6995231671981321,-0.40123777582632114,-1.3497806139765822,0.6590213871193034,-1.4539203849952596,0.1291792513265556,0
-1.373251009933666,1.0493916448345986,0.3795243630737339,0.5760749869131789,1.2904195919413972,0.9014322481982607,0.6566007927173597,0
0.12012378210248885,0.6093382077291098,-0.07990946991088498,-0.16486180214441032,-1.0640890981288826,-0.32896401442068923,-0.015043079952900931,0
-0.4726530774438569,1.6432726026551845,-1.5009689885654494,1.846496374830071,0.3450077339125999,0.9492913119287114,-1.2791763843536736,0
-1.380135642665854,0.24020866324958914,1.548514206782688,-0.9897570932292615,0.6314620335757334,0.13734161583149015,0.34528238342256634,0
0.5917038555870177,0.5154202603375235,-0.29372607835737874,-1.0378903665115207,-0.3455605583258596,0.2736043177819535,-1.2754556338619172,1
0.8221865152796665,1.588556383671829,-0.37786196688108936,0.026352607658097844,-1.4697890190043224,0.3392846021295657,-1.6067209411909018,1
-0.3451729879076646,1.1668712985389798,-1.2269567961746997,0.3415738750580549,0.20392067442075104,-0.2963319927722693,0.4729798761954076,0
-0.19185253833170876,0.3613142015624084,0.04587882984317965,-1.5654028724885316,0.45382348059837063,-0.8236708902951592,-0.5368732400995271,0
1.2254672024445359,-0.8106509387541688,0.4655668162167634,2.346137885154008,-0.6008775829730381,1.4670817899129387,0.8548898162560882,1
0.01503545238961951,-0.7173617950156266,-0.5149106407259854,-1.2269131068453707,0.3685076398749332,-0.031182926627953213,-1.7528991837386885,1
0.0553911245876009,-0.8540494223632991,-0.7247353069111425,0.6094235981894326,-1.4616725001497375,0.14539541612273474,-0.14877582465925654,0
1.451462744567699,-0.7011903212376959,-0.4104355115445082,-0.5793628344362405,1.95699571863284,-0.04498354219722259,0.668283683002784,1
-1.4178958704548785,-2.847115697111916,-0.8556166876329352,-0.4950762887798473,0.348622751369043,0.9133701752350657,1.225270497644384,0
0.8975322565409513,0.42911906786813275,2.1618916674958197,-0.4228380026109306,0.1583364204813505,-0.518748817531531,0.2989450840813668,1
0.48383210942752664,-1.401346475357493,-0.5026603452526232,0.631178093987754,0.17707129773726782,-0.032079339253250336,0.15920024074252512,1
1.699609048383391,1.5194726724007874,-1.3613171136539026,-1.3866829210276708,-0.5374091858348948,1.3441126006552584,0.785006536411547,1
-1.008488669798967,0.7984522335147562,1.4316242069175482,-0.20797116511198938,0.033585097843459054,0.09578261048291853,0.2876534896506249,0
0.4875327182869458,0.648537372773427,0.503114480250772,0.3654323866469377,-1.8525433881443556,-1.3145816563710226,0.7751326544466526,1
-1.4327461717841272,-0.14021211333833145,1.6252587537130982,0.4905908932681158,-1.145662747862534,1.2874825239065326,-0.12534288722433967,0
-0.1439675449048483,-0.7428867467758156,-0.6111638902792854,-0.5766057445964765,-0.4761754144813519,-1.2184458900992603,-0.4533516007163649,1
-0.1594774922389891,-1.4790091969940895,-0.3817519863154808,-0.6803497272964211,0.6438058643553203,-0.6711669673767909,-0.033424112689212825,1
-0.36252180655346133,0.2719282121596354,0.6047422982756109,-0.47196378503981473,-0.5502925625164935,-0.20343961398012672,1.2476570409742145,1
-0.4335643344355578,0.5452445528223349,-0.5435405242128742,0.158794250159861,-0.5759325189355925,1.0365778341623817,-0.5398071543777995,0
